system:index,NDVI_level,NDVI_mean,Name,Total_Area,mean,.geo
00000000000000000000,Low,0.19267418290160968,Sector-14,18.64,0.19267418290160968,"{""type"":""Polygon"",""coordinates"":[[[75.90514131238307,17.616976273790105],[75.90530189230877,17.61563858083872],[75.9054088568706,17.614755666367614],[75.90557386749326,17.613814827016714],[75.90597513848972,17.611906278156226],[75.90616691159168,17.611005596617368],[75.90669756518936,17.607732604150304],[75.90704982661713,17.60535139180778],[75.90683581128884,17.60499472321143],[75.90693391276548,17.60363914192516],[75.90716574037326,17.601797542997843],[75.90730841696023,17.600562396883674],[75.90729955506464,17.59899276973139],[75.9072236972155,17.596161207864462],[75.90714792794446,17.59428840371103],[75.90683581128884,17.591340972856138],[75.90634973385717,17.58765774468004],[75.90615796100448,17.5865518484917],[75.90607776017292,17.586132712188594],[75.90602423384664,17.585575285731977],[75.9054088568706,17.583283312259635],[75.90684919279511,17.58311839753696],[75.90819132481892,17.58312727051877],[75.91145536833449,17.58227108671514],[75.9125433955343,17.582066008511138],[75.91261030033642,17.582181943502693],[75.91462132861679,17.581860880653945],[75.91646741908156,17.58158885403285],[75.91759554891655,17.581334748255205],[75.91896903542047,17.58106270347895],[75.92186297180388,17.580817490816575],[75.92364215613941,17.580500835989444],[75.92753937619163,17.58020211377687],[75.92920711191678,17.580121800440757],[75.93188703713845,17.58017981095745],[75.93444650128876,17.580211001063397],[75.93736279982996,17.580153077028832],[75.94529555099804,17.57989441684685],[75.94527322506812,17.580282358933573],[75.94521528394765,17.58064355273346],[75.94511712064904,17.58083972514614],[75.94506369781408,17.580942308237226],[75.94491202292103,17.58114300721567],[75.944742628804,17.581352577859136],[75.94463108727287,17.58152201544411],[75.94455081984118,17.58174048213571],[75.94444831489734,17.582115055654825],[75.9442699720632,17.582676908953424],[75.9441138665245,17.582975691284226],[75.943850737044,17.583301176228],[75.9434628637962,17.584152840762897],[75.94332013538431,17.584638892581207],[75.94331570557405,17.584968910363255],[75.94331570557405,17.585102616301857],[75.94336026945898,17.585597585925004],[75.94374823158716,17.58661428565295],[75.94377498755635,17.586944260743206],[75.9438329292734,17.58772464798435],[75.94471587301989,17.587537320743845],[75.94517958015659,17.589205003403418],[75.94553183353788,17.590912851549817],[75.94606251540256,17.593311848182605],[75.94682947560102,17.59653134419425],[75.9473110716535,17.599813272943454],[75.9479041164635,17.602167626738435],[75.94752954348805,17.602403975882954],[75.94835895372749,17.604651316490525],[75.9485239138187,17.60610499988286],[75.94898317869718,17.605694790456347],[75.94946928553888,17.606051497206867],[75.94922397322152,17.606109439309613],[75.94950047002798,17.608156200091123],[75.94925967597992,17.608419329046004],[75.94879146414355,17.608526323374814],[75.94905006610666,17.610644366037302],[75.94933994070871,17.61523279497871],[75.94881821914788,17.618973950508344],[75.94987060812008,17.619892543499343],[75.94703014082445,17.620128871054426],[75.94572807088943,17.618916048635313],[75.94328443110955,17.620017394621655],[75.939070642532,17.621181267603333],[75.9374832071442,17.621127718520558],[75.93558361242984,17.62092705152602],[75.93509311587793,17.620681792878877],[75.93398275859585,17.620570374545967],[75.93310435449185,17.62047227616081],[75.93229275169584,17.62041872218106],[75.93103980849891,17.62031622087031],[75.92969762907269,17.620146710789196],[75.92875673130429,17.62011998092493],[75.92494416558003,17.620012913385764],[75.92456518939537,17.619954962074598],[75.92373581544972,17.619821181375087],[75.92315604825107,17.619745436906488],[75.92277263677633,17.619709756435032],[75.9223757556184,17.61969640157649],[75.92186297180388,17.61970528693657],[75.92113167344895,17.6197364893297],[75.91926331423262,17.62013783140057],[75.91838038733374,17.620195823940143],[75.91772040382551,17.620226964553986],[75.91729240534345,17.620249297424934],[75.9170159335808,17.620253735447523],[75.91664579729513,17.62022253302599],[75.91558004391604,17.620097644775147],[75.91537942227075,17.620057527942937],[75.91500042026223,17.619977315088654],[75.91470161318809,17.61990590757143],[75.91453661327988,17.6198747232323],[75.91425570536408,17.619825704632998],[75.91327030785583,17.619629484557073],[75.91205290703881,17.61941540450201],[75.91134388893568,17.619299466011313],[75.91083115345562,17.619223684974813],[75.91055909982299,17.619156769017025],[75.91017122309813,17.619036455195072],[75.90940867046496,17.618768892940412],[75.90858372653216,17.618443327720758],[75.9077008211374,17.61814462946187],[75.90666637117889,17.617792326288264],[75.90604204641775,17.617622846524608],[75.90523498402867,17.61743562891143],[75.90515469405052,17.617426636371125],[75.90513688136706,17.617297376690377],[75.90514131238307,17.616976273790105]]]}"
00000000000000000001,Low,0.1680812709307766,Sector-15,12.46,0.1680812709307766,"{""type"":""Polygon"",""coordinates"":[[[75.88745654883866,17.589187179699543],[75.88742535056599,17.58694425346037],[75.8874609804109,17.584273289151515],[75.89169714526285,17.584478401651612],[75.89792645866446,17.583898721128026],[75.89937121374842,17.583711426525205],[75.90041466829634,17.583747110079315],[75.90162313036541,17.583541997041607],[75.90371886045712,17.583372537277683],[75.9054088568706,17.583283312259635],[75.90602423384664,17.585575285731977],[75.90607776017292,17.586132712188594],[75.90615796100448,17.5865518484917],[75.90634973385717,17.58765774468004],[75.90683581128884,17.591340972856138],[75.90714792794446,17.59428840371103],[75.9072236972155,17.596161207864462],[75.90729955506464,17.59899276973139],[75.90730841696023,17.600562396883674],[75.90716574037326,17.601797542997843],[75.90693391276548,17.60363914192516],[75.90683581128884,17.60499472321143],[75.90704982661713,17.60535139180778],[75.90669756518936,17.607732604150304],[75.90616691159168,17.611005596617368],[75.90597513848972,17.611906278156226],[75.90557386749326,17.613814827016714],[75.9054088568706,17.614755666367614],[75.90530189230877,17.61563858083872],[75.90514131238307,17.616976273790105],[75.90513688136706,17.617297376690377],[75.90515469405052,17.617426636371125],[75.90523498402867,17.61743562891143],[75.90604204641775,17.617622846524608],[75.90666637117889,17.617792326288264],[75.9077008211374,17.61814462946187],[75.90858372653216,17.618443327720758],[75.90940867046496,17.618768892940412],[75.91017122309813,17.619036455195072],[75.91055909982299,17.619156769017025],[75.91083115345562,17.619223684974813],[75.91134388893568,17.619299466011313],[75.91205290703881,17.61941540450201],[75.91327030785583,17.619629484557073],[75.91425570536408,17.619825704632998],[75.91453661327988,17.6198747232323],[75.91470161318809,17.61990590757143],[75.91500042026223,17.619977315088654],[75.91537942227075,17.620057527942937],[75.91558004391604,17.620097644775147],[75.91664579729513,17.62022253302599],[75.9170159335808,17.620253735447523],[75.91729240534345,17.620249297424934],[75.91772040382551,17.620226964553986],[75.91838038733374,17.620195823940143],[75.91926331423262,17.62013783140057],[75.92113167344895,17.6197364893297],[75.92186297180388,17.61970528693657],[75.9223757556184,17.61969640157649],[75.92277263677633,17.619709756435032],[75.92315604825107,17.619745436906488],[75.92373581544972,17.619821181375087],[75.92456518939537,17.619954962074598],[75.92494416558003,17.620012913385764],[75.92875673130429,17.62011998092493],[75.92840000544058,17.62045888574573],[75.92761965337367,17.62120352310519],[75.9272183556102,17.621604868286944],[75.92698647249735,17.62195271008034],[75.92653165441081,17.62246995452784],[75.92629977016249,17.622737475879006],[75.92617935323881,17.62289355212374],[75.92588056996176,17.623276977035015],[75.92546588749052,17.62388794364817],[75.92469003810425,17.625270236036446],[75.92337455776543,17.627753928710803],[75.92264778636117,17.629113992549],[75.92214386450046,17.630050364703468],[75.92165340953626,17.63106264703713],[75.92087745045771,17.632502907748382],[75.92059655522641,17.63296661404114],[75.92011052539904,17.63358643563706],[75.9194952101098,17.634335557568203],[75.91916965193747,17.634710145100232],[75.91862114585145,17.63519621686074],[75.9181128675396,17.635717945912038],[75.91757773780978,17.636154935464667],[75.91693565033236,17.636690004754275],[75.9161151812582,17.637341015103058],[75.91601708619012,17.637184917795132],[75.91583427649924,17.637314310457466],[75.91516541962567,17.638121405026663],[75.91430922855604,17.63917821674903],[75.91360022183795,17.640047709995976],[75.91224024105831,17.639802457869493],[75.91105854380774,17.639802430879893],[75.90953353264939,17.639806902695472],[75.90551590997114,17.639735589159443],[75.90507440402658,17.639735527145152],[75.90328629964328,17.639485827360165],[75.90221619111702,17.638206101874694],[75.90111922173188,17.63711808077457],[75.90073575012956,17.63674799697494],[75.90037009077167,17.63635555194577],[75.90024965162348,17.63619059723678],[75.90022297597775,17.635780372745433],[75.89987955982133,17.635668884594416],[75.89950503585287,17.6356153329524],[75.89863545577344,17.635481569052804],[75.89801570387195,17.635361156511603],[75.89801570387195,17.635151629837466],[75.89796660572111,17.63380944991215],[75.89776152770015,17.63191874015712],[75.89765898857769,17.63083076753028],[75.89760989030246,17.6301930792494],[75.89755192950065,17.629631268768687],[75.89732451731695,17.628873157389698],[75.89693208420488,17.627611232142396],[75.89648177738277,17.626277956842937],[75.89616963707175,17.62539060011084],[75.8960090467274,17.62431151494092],[75.8957415729991,17.622875729642523],[75.89543386236929,17.62068185413273],[75.89504142398941,17.618626152161884],[75.89468470116213,17.61642338537928],[75.89449743239459,17.615406748067613],[75.8942611525627,17.613993142607598],[75.89410508003336,17.61279371789539],[75.89400696961546,17.61157184896377],[75.89398020415989,17.611348932431437],[75.89330238059661,17.610608731571812],[75.89276290232098,17.60965449616143],[75.8921430359532,17.60828108693826],[75.89167481080834,17.607527496130697],[75.8911709552096,17.606537560141476],[75.89057341647275,17.605404941522927],[75.89033713006157,17.60465131561588],[75.89012308932845,17.603781849602623],[75.88975740242131,17.60230141975452],[75.8894987798431,17.60118659059207],[75.8892624916307,17.600299291379073],[75.88858464537908,17.59764610766559],[75.88822799484,17.59621473680679],[75.8880495806011,17.595264942218137],[75.88783996795554,17.59370870100411],[75.88754128047619,17.59214354849681],[75.88734505043472,17.590578416910674],[75.88745654883866,17.589187179699543]]]}"
00000000000000000002,Low,0.21071390239684687,Sector-16,21.393,0.21071390239684687,"{""type"":""Polygon"",""coordinates"":[[[75.85176591802053,17.60323339912577],[75.8567065981289,17.60263137302558],[75.86099625344528,17.602056128989986],[75.86314994135647,17.60195361008752],[75.86339965888402,17.60069168301088],[75.8638455502849,17.598778696170097],[75.86406406315227,17.597111010589035],[75.86499156452028,17.593512490113692],[75.86661917599226,17.5874660005435],[75.86781861996279,17.582841886794753],[75.87848037943579,17.584059251386805],[75.8817132028096,17.58429106946854],[75.8874609804109,17.584273289151515],[75.88742535056599,17.58694425346037],[75.88745654883866,17.589187179699543],[75.88734505043472,17.590578416910674],[75.88754128047619,17.59214354849681],[75.88783996795554,17.59370870100411],[75.8880495806011,17.595264942218137],[75.88822799484,17.59621473680679],[75.88858464537908,17.59764610766559],[75.8892624916307,17.600299291379073],[75.8894987798431,17.60118659059207],[75.88975740242131,17.60230141975452],[75.89012308932845,17.603781849602623],[75.89033713006157,17.60465131561588],[75.89057341647275,17.605404941522927],[75.8911709552096,17.606537560141476],[75.89167481080834,17.607527496130697],[75.8921430359532,17.60828108693826],[75.89276290232098,17.60965449616143],[75.89330238059661,17.610608731571812],[75.89398020415989,17.611348932431437],[75.89400696961546,17.61157184896377],[75.89410508003336,17.61279371789539],[75.8942611525627,17.613993142607598],[75.89449743239459,17.615406748067613],[75.89468470116213,17.61642338537928],[75.89504142398941,17.618626152161884],[75.89543386236929,17.62068185413273],[75.8957415729991,17.622875729642523],[75.8960090467274,17.62431151494092],[75.89616963707175,17.62539060011084],[75.89648177738277,17.626277956842937],[75.89693208420488,17.627611232142396],[75.89732451731695,17.628873157389698],[75.89755192950065,17.629631268768687],[75.89760989030246,17.6301930792494],[75.89765898857769,17.63083076753028],[75.89776152770015,17.63191874015712],[75.89796660572111,17.63380944991215],[75.89801570387195,17.635151629837466],[75.89801570387195,17.635361156511603],[75.89801570387195,17.635602015312983],[75.89614730332622,17.63473244124464],[75.89524659459765,17.634326691315557],[75.89405154915437,17.63450953345497],[75.8920226783984,17.63472797617801],[75.89155888429714,17.635949778517077],[75.89113975775886,17.63701551861767],[75.89165256497911,17.63714478766377],[75.8932221724409,17.637563977246142],[75.89253548240606,17.64031970962456],[75.89248638234507,17.64041782041248],[75.89238383938275,17.641474607626765],[75.89248638234507,17.642063239700157],[75.89268703663802,17.642767731300626],[75.8934050115182,17.64470297166795],[75.8941184627499,17.6466337561607],[75.89402035234136,17.648074040888613],[75.89400696961546,17.650361628615517],[75.89398463552706,17.651699312026743],[75.89396239006247,17.651953484109843],[75.8934050115182,17.652979056373773],[75.89229911065578,17.654753779212005],[75.89173729409478,17.654272271882935],[75.8914519092133,17.65446399353857],[75.89132259953794,17.654544276773326],[75.88939623470728,17.654428261805027],[75.88883440657636,17.653322469371147],[75.88878530522618,17.653010337135026],[75.88941404938186,17.653037034683642],[75.89054221888976,17.65303707547199],[75.89010527474348,17.6526625252556],[75.88995362910553,17.651583359257867],[75.88994467748766,17.651431780817326],[75.88962809119151,17.650615753020887],[75.88903949759067,17.650098507900633],[75.88865156157009,17.649335997843192],[75.88858916554663,17.64854232548818],[75.88806739544583,17.647819880688534],[75.8862391906652,17.645924813107076],[75.88607867763855,17.64595604841044],[75.88475875906511,17.64617004939407],[75.88457590877498,17.645398625234563],[75.88436194793101,17.64454251120254],[75.88390708063442,17.64471634673373],[75.88309102801148,17.645282637970954],[75.88290826419437,17.645126647452848],[75.88227949103894,17.644524591312344],[75.88194950366801,17.644087661595307],[75.88167757151307,17.643753180752217],[75.88153930072485,17.64349460368504],[75.88087488997132,17.642856955597978],[75.87990282020452,17.64188929677652],[75.8787256380359,17.64081468990272],[75.87821278382378,17.640270667814935],[75.87762866312117,17.639566141353786],[75.877271984891,17.63909348293942],[75.87625078460893,17.63809014820138],[75.87544816085631,17.637376725691958],[75.87435568110985,17.636342185264745],[75.87300454011341,17.6352274309681],[75.87250513853769,17.634710170946672],[75.87212610982374,17.633983326493333],[75.87148851315747,17.633341213869148],[75.87106932701725,17.632770484023805],[75.87055210155103,17.63192320505391],[75.86987877486969,17.630879792926525],[75.86967808815054,17.630117299057186],[75.86940604372882,17.62956433194864],[75.86921883005928,17.6284139124925],[75.86904048044276,17.627365981370055],[75.86874166455227,17.626126366342536],[75.86834924058886,17.624538973266127],[75.86807728225409,17.623397427561837],[75.86183902791706,17.62465932876395],[75.85733087521007,17.625497640048618],[75.85413809717689,17.626005985884007],[75.85366549076653,17.623013905818258],[75.8532775463037,17.620186858357403],[75.85162761798843,17.612022231234384],[75.85136901429713,17.609699036063002],[75.85176591802053,17.60323339912577]]]}"
00000000000000000003,Low,0.17056059224177764,Sector-06,4.15,0.17056059224177764,"{""type"":""Polygon"",""coordinates"":[[[75.89863545577344,17.635481569052804],[75.89950503585287,17.6356153329524],[75.89987955982133,17.635668884594416],[75.90022297597775,17.635780372745433],[75.90024965162348,17.63619059723678],[75.90037009077167,17.63635555194577],[75.90073575012956,17.63674799697494],[75.90111922173188,17.63711808077457],[75.90221619111702,17.638206101874694],[75.90328629964328,17.639485827360165],[75.90507440402658,17.639735527145152],[75.90551590997114,17.639735589159443],[75.90953353264939,17.639806902695472],[75.91105854380774,17.639802430879893],[75.91224024105831,17.639802457869493],[75.91360022183795,17.640047709995976],[75.91430922855604,17.63917821674903],[75.91516541962567,17.638121405026663],[75.91583427649924,17.637314310457466],[75.91601708619012,17.637184917795132],[75.9161151812582,17.637341015103058],[75.9164585577635,17.6378761502889],[75.9150226624004,17.64005660327001],[75.915571182542,17.640333075759887],[75.91582089584844,17.640328661008482],[75.91652537208786,17.640654121562395],[75.91681079472566,17.64078345654096],[75.91677508369779,17.640832505016736],[75.9159368023707,17.642344144466765],[75.91499147023751,17.644069836969514],[75.91560680526226,17.644845724510308],[75.9162177069246,17.64560372883502],[75.91736816914494,17.64571525843282],[75.91955316186643,17.645956025914305],[75.92143489734174,17.646098712748643],[75.92273692726509,17.646303812760827],[75.92214386450046,17.647485507924912],[75.92156417933411,17.64872510556506],[75.92365996647663,17.649710575085752],[75.9251270520141,17.650321504456386],[75.92501106447286,17.650927916943857],[75.92489959583635,17.65165029444809],[75.92483269689035,17.65206942020448],[75.92469003810425,17.65300139469525],[75.9246187086568,17.653447300744897],[75.92568882377488,17.65299245696068],[75.92616597357424,17.65408939442083],[75.92645137660591,17.654628944154933],[75.9265450340405,17.654856414204488],[75.92736101182462,17.656751462199612],[75.92740558078607,17.656876334010416],[75.92734320195733,17.656907565872245],[75.92745466865166,17.6575897980557],[75.92764198211813,17.658713520608497],[75.92783815593442,17.659748026297223],[75.92804770896255,17.660782535687026],[75.92814136533096,17.661121418277684],[75.92831972870529,17.661794740857868],[75.92839557515836,17.66212024070999],[75.9285204204573,17.66264641464787],[75.92863631649053,17.66317255941137],[75.92864526564506,17.66334208260217],[75.92878349013775,17.663819175938173],[75.9288102489661,17.66391283560599],[75.9288905254205,17.664207144832133],[75.92900199088473,17.66456833424129],[75.92902874967136,17.664639659946605],[75.92871659304453,17.664661970980475],[75.92782477642812,17.664693118173503],[75.92734763227277,17.66473772044838],[75.92669212127603,17.664849195470353],[75.92637109875506,17.664929475527508],[75.9256220138127,17.665197034452888],[75.92422626313503,17.665696486034744],[75.92339245674545,17.665995231307722],[75.92271459773981,17.666235982041645],[75.92217505507435,17.666423288375007],[75.92164002944006,17.66655707144514],[75.92150622840778,17.66542440627348],[75.92138580736965,17.664278416484194],[75.92133228687509,17.663569479243375],[75.92121638480697,17.662530462753796],[75.92110934366823,17.661527226881944],[75.92102906276061,17.660724552782842],[75.92098901089989,17.66043466940757],[75.92089534975622,17.65990856256568],[75.92077492819395,17.659337792533655],[75.92060550489387,17.658749171457416],[75.92037804138646,17.65796885233317],[75.92018185713815,17.657304411135005],[75.9200570044182,17.65692982258711],[75.91989652996422,17.65663554052196],[75.91929450544664,17.655980082909107],[75.91901803762623,17.65570361068647],[75.91842052855068,17.655155115707437],[75.91808610667094,17.654941088197226],[75.91710950869987,17.65420534167404],[75.91614194250245,17.653389307467684],[75.91576294255145,17.65307715829933],[75.91492456656933,17.65243953063035],[75.91432260935082,17.6520471335445],[75.91388565041957,17.65182867387475],[75.91317212218591,17.65161010916538],[75.9126548739816,17.651476390371524],[75.91202171421662,17.651422886991675],[75.91104516270212,17.651463023552047],[75.91047438203704,17.651534348115625],[75.90918570833246,17.651734993277778],[75.90857034519095,17.65184200330654],[75.90748680679982,17.652020352670934],[75.90697405725243,17.65210955538014],[75.90664403909895,17.652176441204652],[75.90634973385717,17.652310263960914],[75.9054847156986,17.65276501603275],[75.90538209358272,17.652831979460643],[75.90487819841096,17.652479688018527],[75.90464193600116,17.652310197125175],[75.90444121012368,17.651984669765643],[75.90418261450927,17.651516542582737],[75.90396859481847,17.651128530696912],[75.90388830411757,17.651052798342448],[75.9036832347243,17.65084761768032],[75.90264866659858,17.64975961575353],[75.90173452884724,17.648827671952724],[75.90078475869161,17.647637092995758],[75.90038347289288,17.646856762329747],[75.90021845618345,17.646210174533504],[75.89966553358653,17.644796683343735],[75.89879152328263,17.642299530003452],[75.8983322713216,17.64083249499982],[75.89805585090316,17.639508125154656],[75.89802013511216,17.638478097074252],[75.89801570387195,17.636685573802758],[75.89801570387195,17.635602015312983],[75.89801570387195,17.635361156511603],[75.89863545577344,17.635481569052804]]]}"
